pages,title,journal,doi,year,authors,index,volume,issue,type,filename
nan,,,,2016.0,"['mcculloughc.', 'jefferyt.', 'moorek.', 'championj.']",2310,,,Journal Publication,2310.json
nan,,,,2011.0,[],23116,,,Media Contribution,23116.json
nan,,,,2013.0,[],23114,,,Media Contribution,23114.json
nan,,,,2013.0,[],23113,,,Media Contribution,23113.json
nan,,,,2010.0,[],23117,,,Media Contribution,23117.json
nan,,,,2005.0,[],23123,,,Media Contribution,23123.json
nan,,,,2012.0,[],23115,,,Media Contribution,23115.json
nan,,,,2009.0,[],23120,,,Media Contribution,23120.json
nan,,,,2010.0,[],23118,,,Media Contribution,23118.json
nan,,,,2016.0,"['wheelera.', 'championj.']",2308,,,Journal Publication,2308.json
nan,,,,2013.0,[],23070,,,Media Contribution,23070.json
nan,,,,2010.0,[],23119,,,Media Contribution,23119.json
nan,,,,2015.0,[],23154,,,Media Contribution,23154.json
nan,,,,2008.0,[],23122,,,Media Contribution,23122.json
nan,,,,2015.0,[],23151,,,Media Contribution,23151.json
nan,,,,2008.0,[],23121,,,Media Contribution,23121.json
nan,,,,2013.0,[],23158,,,Media Contribution,23158.json
nan,,,,2016.0,[],23138,,,Media Contribution,23138.json
nan,,,,2011.0,[],23152,,,Media Contribution,23152.json
nan,,,,2013.0,[],23166,,,Media Contribution,23166.json
nan,,,,2015.0,[],23153,,,Media Contribution,23153.json
nan,,,,2013.0,[],23159,,,Media Contribution,23159.json
nan,,,,2013.0,[],23160,,,Media Contribution,23160.json
nan,,,,2013.0,[],23167,,,Media Contribution,23167.json
nan,,,,2015.0,[],23140,,,Media Contribution,23140.json
nan,,,,2012.0,['sheltonb.e.'],23157,,,Media Contribution,23157.json
nan,,,,2015.0,[],23155,,,Media Contribution,23155.json
nan,,,,2015.0,[],23139,,,Media Contribution,23139.json
nan,,,,2015.0,[],23156,,,Media Contribution,23156.json
nan,,,,2002.0,[],23171,,,Media Contribution,23171.json
nan,,,,2014.0,[],23165,,,Media Contribution,23165.json
nan,,,,2014.0,[],23185,,,Media Contribution,23185.json
nan,,,,2013.0,[],23168,,,Media Contribution,23168.json
nan,,,,2002.0,[],23170,,,Media Contribution,23170.json
nan,,,,2014.0,[],23189,,,Media Contribution,23189.json
nan,,,,2014.0,[],23190,,,Media Contribution,23190.json
nan,,,,2014.0,[],23192,,,Media Contribution,23192.json
nan,,,,2014.0,[],23193,,,Media Contribution,23193.json
nan,,,,2016.0,[],23207,,,Media Contribution,23207.json
nan,,,,2009.0,[],23169,,,Media Contribution,23169.json
nan,,,,2014.0,[],23208,,,Media Contribution,23208.json
nan,,,,2012.0,[],23195,,,Media Contribution,23195.json
nan,,,,2014.0,[],23191,,,Media Contribution,23191.json
nan,,,,2014.0,[],23186,,,Media Contribution,23186.json
nan,,,,2014.0,['stipph.r.'],23184,,,Media Contribution,23184.json
nan,,,,2016.0,[],23287,,,Media Contribution,23287.json
nan,,,,2014.0,[],23188,,,Media Contribution,23188.json
nan,,,,2014.0,[],23187,,,Media Contribution,23187.json
nan,,,,2014.0,[],23194,,,Media Contribution,23194.json
nan,,,,2013.0,[],23290,,,Media Contribution,23290.json
nan,,,,2015.0,[],23288,,,Media Contribution,23288.json
nan,,,,2013.0,[],23209,,,Media Contribution,23209.json
nan,,,,2013.0,[],23298,,,Media Contribution,23298.json
nan,,,,2015.0,[],23289,,,Media Contribution,23289.json
nan,,,,2013.0,[],23301,,,Media Contribution,23301.json
nan,,,,2011.0,[],23306,,,Media Contribution,23306.json
nan,,,,2013.0,[],23300,,,Media Contribution,23300.json
nan,,,,2013.0,[],23299,,,Media Contribution,23299.json
nan,,,,2013.0,[],23302,,,Media Contribution,23302.json
nan,,,,2011.0,[],23310,,,Media Contribution,23310.json
nan,,,,2011.0,[],23305,,,Media Contribution,23305.json
nan,,,,2012.0,[],23304,,,Media Contribution,23304.json
nan,,,,2013.0,[],23318,,,Media Contribution,23318.json
nan,,,,2011.0,[],23311,,,Media Contribution,23311.json
nan,,,,2011.0,[],23307,,,Media Contribution,23307.json
nan,,,,2011.0,[],23312,,,Media Contribution,23312.json
nan,,,,2013.0,[],23303,,,Media Contribution,23303.json
nan,,,,2011.0,[],23309,,,Media Contribution,23309.json
nan,poliscifi,routledge,,2016.0,"['allenm.', 'vaughnj.']",23328,,,Book,23328.json
nan,poliscifi,,,2014.0,"['allenm.', 'vaughnj.']",23331,,,Book,23331.json
nan,,routledge,,2016.0,['allenm.'],23330,,,Chapter,23330.json
nan,,,,2017.0,"['allenm.', 'flynnm.e.', 'vandusky-allenj.']",23329,,,Journal Publication,23329.json
nan,poliscifi,,,2014.0,"['allenm.', 'vaughnj.']",23333,,,Book,23333.json
nan,,,,2011.0,[],23308,,,Media Contribution,23308.json
nan,poliscifi,,,2014.0,"['allenm.', 'vaughnj.']",23332,,,Book,23332.json
nan,welcome to denver,western social science association,,2013.0,['alml.r.'],23351,45,,Other Works,23351.json
nan,concurrent enrollment program: 1-year out survey results,boise state concurrent enrollment program,,2012.0,['alml.r.'],23354,,,Other Works,23354.json
nan,president's soapbox,,,2013.0,['alml.r.'],23352,,,Other Works,23352.json
nan,building a new generation of social scientists,,,2014.0,['alml.r.'],23353,46,,Other Works,23353.json
nan,,sage publications/cq press,,2014.0,['alml.r.'],23355,,,Chapter,23355.json
nan,,taylor and francis,,2008.0,"['alml.r.', 'masons.g.']",23356,,Second Edition,Chapter,23356.json
nan,test bank for world politics,w.w. norton,,2012.0,['allenm.'],23327,,,Instructional Publications,23327.json
nan,,marcel dekker,,1999.0,['alml.r.'],23357,,First,Chapter,23357.json
nan,,international studies review,,2015.0,['allenm.a.'],23334,17,,Review,23334.json
nan,,social science journal,,2012.0,['alml.r.'],23362,49,,Review,23362.json
nan,,university of toronto press,,2013.0,['alml.r.'],23358,,,Chapter,23358.json
nan,"crossing borders, crossing boundaries: the role of scientists in the u.s.-canadian acid rain debate",praeger,,2000.0,['alml.r.'],23363,,,Book,23363.json
nan,,kendall/hunt,,1993.0,['alml.r.'],23360,,First,Chapter,23360.json
nan,,university of toronto press,,2016.0,"['alml.r.', 'burkhartr.e.']",23361,,Second,Chapter,23361.json
nan,,"public lands management in the west: citizens, interest groups and values",,1997.0,"['witts.l.', 'alml.r.']",23367,,,Chapter,23367.json
nan,,anti-gay rights: assessing voter initiatives,,1997.0,"['witts.l.', 'alml.r.']",23368,,,Chapter,23368.json
